des,orbit_id,jd,cd,dist,dist_min,dist_max,v_rel,v_inf,t_sigma_f,h,fullname
2010 XQ69,17,2444950.122435293,1981-Dec-11 14:56,0.0484011127164248,0.0484006403846579,0.0484015850551166,13.3779443456304,13.3777168970999,< 00:01,23.3,       (2010 XQ69)
2004 XO29,18,2444954.466271351,1981-Dec-15 23:11,0.0071341854595656,0.00712588197723946,0.00714249153509449,28.2498419990129,28.249111248089,< 00:01,21.1,       (2004 XO29)
2008 CD71,26,2444971.274641241,1982-Jan-01 18:35,0.0199644763664972,0.0199493977948003,0.0199795586512728,49.1558150304991,49.1556649611455,< 00:01,19.4,       (2008 CD71)
2006 NL,48,2445003.339383772,1982-Feb-02 20:09,0.0232436496616508,0.0232430229849647,0.0232442765095628,22.7287266974823,22.7284479265997,< 00:01,20.0,       (2006 NL)
2019 TL6,12,2445020.290612707,1982-Feb-19 18:58,0.0240093634430731,0.0214752896477512,0.0281988365529215,30.4090437835148,30.4088420666521,08:57,22.6,       (2019 TL6)
2019 BE5,8,2445022.288326314,1982-Feb-21 18:55,0.0537784904179096,0.0507474844351205,0.0568778034654831,34.3699266035846,34.3698469257605,03:07,25.1,       (2019 BE5)
2015 DC200,31,2445023.970956502,1982-Feb-23 11:18,0.00992095555159957,0.00991110566792274,0.00993088216701962,44.6777735632457,44.6774413011786,00:02,20.5,       (2015 DC200)
2009 WR25,19,2445027.549315438,1982-Feb-27 01:11,0.0522189212650585,0.0521785846050632,0.0522592582283935,36.7441594831911,36.7440827278839,00:02,21.6,       (2009 WR25)
2016 TH10,13,2445027.669376116,1982-Feb-27 04:04,0.0096525578699022,0.00065994916969236,0.0346384078353166,16.9658166394661,16.964917310665,3_20:24,24.9,       (2016 TH10)
325102,43,2445031.689971802,1982-Mar-03 04:34,0.0160227660500452,0.0159734892447572,0.0160727226291131,32.8578695498322,32.8575898133364,00:06,20.1,325102 (2008 EY5)
2010 XR69,6,2445036.264356860,1982-Mar-07 18:21,0.0294783450124931,0.0197449338649799,0.0526479539183582,18.5506115114687,18.5503421930854,4_09:58,25.4,       (2010 XR69)
426071,62,2445062.381210621,1982-Apr-02 21:09,0.0295928531499066,0.0295431530391358,0.0296426191281308,36.1520886680518,36.1519510090017,00:03,19.9,426071 (2012 CD29)
2014 WQ202,8,2445116.819068212,1982-May-27 07:39,0.0520525705375337,0.0476550198113979,0.056450332894028,22.2566375365668,22.2565104136995,12:51,23.8,       (2014 WQ202)
2018 BM5,5,2445127.168841933,1982-Jun-06 16:03,0.0182581234018065,0.0182555236238805,0.0182607231981441,14.0396950235881,14.0391204849395,00:01,27.3,       (2018 BM5)
434313,29,2445149.127654951,1982-Jun-28 15:04,0.0380410797240283,0.038039046353463,0.038043114837904,14.4705677235035,14.4703001828499,< 00:01,19.4,434313 (2004 GP)
437844,51,2445190.375702996,1982-Aug-08 21:01,0.0300354581725571,0.0300308771312641,0.0300400396851842,25.7092323683789,25.7090416456666,< 00:01,21.4,437844 (1999 MN)
2019 BE5,8,2445196.320783786,1982-Aug-14 19:42,0.0288008045029385,0.0279568834848198,0.0299772603993491,40.5160946441012,40.5159684344244,02:26,25.1,       (2019 BE5)
2012 XS111,25,2445201.020361256,1982-Aug-19 12:29,0.052762974788025,0.0527552127531563,0.0527707369756503,19.7000106299152,19.6998689429161,00:02,22.0,       (2012 XS111)
480820,35,2445203.619730352,1982-Aug-22 02:52,0.0464346126719985,0.0464343960609401,0.0464348292847514,25.5628467972308,25.5627227251164,< 00:01,21.1,480820 (1998 VF32)
228368,64,2445212.713147736,1982-Aug-31 05:07,0.0386134239011301,0.0386090126399359,0.0386178354388974,23.3368205166339,23.3366570813973,< 00:01,18.5,228368 (2000 WK10)
537829,20,2445232.222316481,1982-Sep-19 17:20,0.0273225408546409,0.027280648967027,0.027364478210854,25.2076556313158,25.2074417994256,00:04,19.7,537829 (2015 XY378)
2017 DW35,8,2445237.114225654,1982-Sep-24 14:44,0.0343909990009711,0.0228210819453937,0.209375426959072,34.9741103790581,34.9739879361977,7_13:45,22.2,       (2017 DW35)
2006 AM4,49,2445283.675987868,1982-Nov-10 04:13,0.0270737934709419,0.0270583592837484,0.0270892287404863,29.4398376162251,29.4396528421592,00:01,21.8,       (2006 AM4)
2017 RX2,3,2445288.538287659,1982-Nov-15 00:55,0.0150125162628729,0.000799825455582007,0.0395088047574391,19.6113698309986,19.6108696026588,2_00:52,26.4,       (2017 RX2)
511600,19,2445297.815149438,1982-Nov-24 07:34,0.032366020627187,0.0323355629803299,0.0323965863220483,59.4352384506722,59.4351618925737,00:03,16.8,511600 (2015 AZ245)
1998 SD9,26,2445384.444420050,1983-Feb-18 22:40,0.0419845146969664,0.0419839037332295,0.0419851256914968,21.2601463332809,21.2599813383991,< 00:01,24.0,       (1998 SD9)
2018 VB1,14,2445394.264951271,1983-Feb-28 18:22,0.0162648014598954,0.00323804067246409,0.0293971527792495,17.3136614357323,17.3131384461398,1_09:40,23.7,       (2018 VB1)
139289,108,2445402.413512412,1983-Mar-08 21:55,0.0375349989783203,0.0375325935491102,0.0375374044743019,34.4049961097807,34.4048820672168,< 00:01,17.6,139289 (2001 KR1)
2015 FW284,4,2445420.022436653,1983-Mar-26 12:32,0.0370363033985046,0.0348824588664028,0.0395310832898244,24.7936279933998,24.7934676105726,08:29,24.9,       (2015 FW284)
1994 GL,20,2445425.352254897,1983-Mar-31 20:27,0.0469042649580955,0.0469002206743262,0.0469083092980095,22.0057581543405,22.0056154698029,< 00:01,24.4,       (1994 GL)
2018 YG,1,2445478.413583606,1983-May-23 21:56,0.0325655766091624,0.0304471726875681,0.171759958929575,31.7841252514268,31.7839829674122,8_20:47,24.3,       (2018 YG)
2019 AG7,11,2445480.192372723,1983-May-25 16:37,0.0463682069304892,0.0431911486325032,0.049604325920652,11.2854175548743,11.2851361110941,20:34,25.5,       (2019 AG7)
2015 BW510,13,2445546.827739456,1983-Jul-31 07:52,0.0426179151923887,0.0425688239607744,0.0426672790147658,30.6160810980828,30.6159682268745,00:08,20.7,       (2015 BW510)
2017 BK123,10,2445579.292685232,1983-Sep-01 19:01,0.0140649964814677,0.0140481788923216,0.0140818225301624,23.9454312032634,23.9449939169851,00:03,20.4,       (2017 BK123)
2013 AT72,13,2445591.777884575,1983-Sep-14 06:40,0.0484103058770847,0.0483855989205497,0.048435019541494,37.1561542763659,37.1560724004694,00:01,24.2,       (2013 AT72)
87684,224,2445623.063200363,1983-Oct-15 13:31,0.0476445111255733,0.0476430494388423,0.0476459729260302,40.5766286909292,40.5765525118452,< 00:01,16.1, 87684 (2000 SY2)
2005 SP9,15,2445624.758986877,1983-Oct-17 06:13,0.0287669933434886,0.0287574086632165,0.0287765853757102,39.8647158896725,39.8645874669928,< 00:01,21.2,       (2005 SP9)
2017 SS32,3,2445631.741379901,1983-Oct-24 05:48,0.0150836944190454,0.0134069551227958,0.0172362370469963,23.7540638119953,23.7536527736984,05:03,22.8,       (2017 SS32)
2019 YR6,8,2445655.989502021,1983-Nov-17 11:45,0.0538730849429432,0.0505274455348065,0.0572806798962682,22.9309320766105,22.9308128613781,07:51,21.0,       (2019 YR6)
2004 XK14,29,2445656.846789699,1983-Nov-18 08:19,0.0393214919958498,0.0393207913072624,0.0393221927276877,17.5342597926625,17.534046188656,< 00:01,22.4,       (2004 XK14)
88213,87,2445670.589441372,1983-Dec-02 02:09,0.0421959284943768,0.0421925942286766,0.0421992629661998,23.7953402607018,23.795193583355,< 00:01,19.4, 88213 (2001 AF2)
162004,211,2445718.591850917,1984-Jan-19 02:12,0.0293275884995586,0.0293246004915604,0.0293305765407435,33.0270885471349,33.0269364998991,< 00:01,18.2,162004 (1991 VE)
2014 TK,9,2445720.034844099,1984-Jan-20 12:50,0.0413301593297594,0.0395516060457774,0.0765472600112026,27.7757005791816,27.7755722891017,2_17:18,24.2,       (2014 TK)
2017 TZ5,4,2445733.541799802,1984-Feb-03 01:00,0.0212634947614595,0.0174529491044958,0.0320150187712189,12.1808200226074,12.180251401286,5_04:40,26.8,       (2017 TZ5)
524522,82,2445737.349960580,1984-Feb-06 20:24,0.0537418307800793,0.053741232999831,0.0537424285727029,19.6704055793099,19.6702662636487,< 00:01,20.5,524522 (2002 VE68)
2014 XU6,11,2445739.210989797,1984-Feb-08 17:04,0.0366951201274008,0.0366941487884751,0.0366960925800739,32.9860290682155,32.9859073973425,< 00:01,24.0,       (2014 XU6)
2014 YR15,21,2445748.574422823,1984-Feb-18 01:47,0.0186709584513451,0.0186673639686137,0.0186746981823022,16.3790485185148,16.3785669309359,00:14,21.5,       (2014 YR15)
509352,55,2445748.731831250,1984-Feb-18 05:34,0.0486507166914975,0.0486505524533499,0.0486508809297114,18.1497453282657,18.1495785396547,< 00:01,20.1,509352 (2007 AG)
276770,39,2445776.636654146,1984-Mar-17 03:17,0.0242138828248698,0.0242075555863542,0.0242202100766084,43.5480036481403,43.5478639816617,< 00:01,19.9,276770 (2004 HC)
413577,74,2445808.910214715,1984-Apr-18 09:51,0.0422803940103346,0.042280097360003,0.0422806906953299,15.6884516846814,15.688229656482,< 00:01,20.3,413577 (2005 UL5)
2012 XE133,17,2445816.272345653,1984-Apr-25 18:32,0.0510284762952266,0.0488907968765566,0.146238453762191,22.1514367081665,22.1513064182062,9_14:43,23.4,       (2012 XE133)
2015 WZ12,12,2445818.140662493,1984-Apr-27 15:23,0.0277569190593124,0.025888052835468,0.0317359960556909,17.5565130857298,17.5562108690788,1_05:30,26.3,       (2015 WZ12)
2012 VE46,28,2445819.896253807,1984-Apr-29 09:31,0.0364627319168763,0.0364621759811188,0.0364632878782064,10.5828358417163,10.582454178117,00:06,20.2,       (2012 VE46)
2017 UN1,2,2445824.843276502,1984-May-04 08:14,0.00792150571785169,0.00522644449821511,0.0107178625994487,13.6893757289149,13.688017558284,09:00,24.8,       (2017 UN1)
2014 YW14,4,2445826.414228947,1984-May-05 21:56,0.0465373706787118,0.0460276685031335,0.0569785693328452,13.5085850308638,13.5083507611015,3_13:44,27.6,       (2014 YW14)
2020 DK,6,2445828.941732541,1984-May-08 10:36,0.00712951877223055,0.00706397613564648,0.0402952878928707,21.6162377352692,21.6152820971843,2_22:39,26.03,       (2020 DK)
2002 EW,21,2445854.791477499,1984-Jun-03 07:00,0.0526703579226481,0.0525802608947277,0.0527604781180235,21.4033084854605,21.4031778448146,00:10,20.7,       (2002 EW)
306383,38,2445905.648054616,1984-Jul-24 03:33,0.0450093309064911,0.0450069614321679,0.0450117004299628,21.2686913326598,21.2685374880023,< 00:01,21.5,306383 (1993 VD)
2015 VZ2,19,2445907.572750080,1984-Jul-26 01:45,0.0520902062401348,0.0520812101156453,0.0520992054286343,17.6484185925237,17.6482583918743,00:05,22.6,       (2015 VZ2)
66146,287,2445911.706083849,1984-Jul-30 04:57,0.0507896301592372,0.050789037164993,0.0507902231637333,18.3078383851402,18.3076800001827,< 00:01,14.5, 66146 (1998 TU3)
467460,42,2445940.783909340,1984-Aug-28 06:49,0.0505447905638339,0.0505400504518054,0.0505495306855707,21.7991356588274,21.7990019962503,< 00:01,19.2,467460 (2006 JF42)
364136,65,2445959.331930758,1984-Sep-15 19:58,0.0363232291528975,0.0363206504902165,0.0363258087432564,47.4359963915919,47.4359109179738,< 00:01,20.2,364136 (2006 CJ)
503941,77,2445969.251334834,1984-Sep-25 18:02,0.048849571033158,0.0488481176706467,0.0488510243963134,27.1697154526855,27.1696044894231,< 00:01,19.5,503941 (2003 UV11)
2017 RX2,3,2445974.543753518,1984-Oct-01 01:03,0.0474500560675596,0.0473392866224338,0.0508812604869292,14.5981405747422,14.5979279601512,4_12:00,26.4,       (2017 RX2)
488698,35,2446018.733591205,1984-Nov-14 05:36,0.0512564663477749,0.0512549591336473,0.0512579735633098,15.7482446588595,15.7480622080165,< 00:01,19.3,488698 (2003 XV10)
2010 VP21,16,2446067.502347451,1985-Jan-02 00:03,0.00807474330201829,0.00178416787643843,0.156492542257823,29.806282894481,29.8056709780875,5_16:40,23.4,       (2010 VP21)
2018 AW,4,2446068.708237439,1985-Jan-03 05:00,0.0207452097447362,0.0182423984202862,0.0854156819601513,40.4886855984111,40.4885102613971,2_23:16,19.5,       (2018 AW)
2018 BM5,5,2446098.414395316,1985-Feb-01 21:57,0.0293688620373416,0.0293666135171344,0.0293711107000894,14.0954639785682,14.0951082136177,00:01,27.3,       (2018 BM5)
387505,58,2446140.965890605,1985-Mar-16 11:11,0.0381723019333532,0.0381592447550668,0.0381853620945309,42.8560446735267,42.8559546483061,< 00:01,18.4,387505 (1998 KN3)
425755,62,2446155.878783553,1985-Mar-31 09:05,0.0451276049110205,0.0450793008145598,0.0451759109316407,64.2834342809094,64.2833835137352,00:02,21.2,425755 (2011 CP4)
2019 AG7,11,2446180.918844420,1985-Apr-25 10:03,0.0397540253055279,0.036218867113505,0.0477491196577677,11.9105291021504,11.910218061121,4_22:06,25.5,       (2019 AG7)
141495,161,2446184.623885393,1985-Apr-29 02:58,0.0265676433288401,0.0265674185669044,0.026567868137311,34.6739928042726,34.6738329337891,< 00:01,18.3,141495 (2002 EZ11)
2017 YH,14,2446206.109453872,1985-May-20 14:38,0.0317661269518831,0.0316220329719115,0.0319102747197643,36.3500131638936,36.3498856210497,00:06,18.4,       (2017 YH)
2004 TD10,30,2446244.885175487,1985-Jun-28 09:15,0.0450765133525233,0.0450418123192083,0.0451112175833568,16.0005048522658,16.0003006582815,00:04,22.1,       (2004 TD10)
2012 VE46,28,2446250.111036445,1985-Jul-03 14:40,0.0528593725736479,0.0528425866785751,0.0528761617228519,12.6909374280168,12.6907178887427,00:03,20.2,       (2012 VE46)
2017 DN109,9,2446268.981675763,1985-Jul-22 11:34,0.0471309569858768,0.0470640307061406,0.0471978960504463,42.3015139049231,42.301440035895,00:04,21.8,       (2017 DN109)
2015 EO61,12,2446290.017474396,1985-Aug-12 12:25,0.0364651159346669,0.0364630229302478,0.0364672101534121,24.0233838445325,24.0232157266487,< 00:01,21.5,       (2015 EO61)
2013 JX28,15,2446309.635202514,1985-Sep-01 03:15,0.0441849638290965,0.044159334888481,0.0442106059015845,15.5151703950842,15.514955564491,00:08,20.1,       (2013 JX28)
162004,211,2446332.740141351,1985-Sep-24 05:46,0.017136499261161,0.0171339840409132,0.0171390146249324,37.9638101373729,37.9635837597112,< 00:01,18.2,162004 (1991 VE)
2015 VZ2,19,2446336.771660665,1985-Sep-28 06:31,0.031309502722432,0.0312902372756925,0.0313287735538578,22.5052298105933,22.5050208008322,00:02,22.6,       (2015 VZ2)
252399,60,2446340.900635715,1985-Oct-02 09:37,0.0440458367848256,0.0440453644774757,0.0440463091095963,16.8000834262756,16.7998843999876,< 00:01,19.4,252399 (2001 TX44)
33342,183,2446347.212342300,1985-Oct-08 17:06,0.0484696673929396,0.0484683871830787,0.048470947623795,16.1772233180541,16.1770354933666,< 00:01,17.9, 33342 (1998 WT24)
2020 KR4,10,2446365.401458654,1985-Oct-26 21:38,0.026810754533995,0.00283523164018941,0.177427322681719,43.2657853850574,43.2656584238092,6_11:42,20.95,       (2020 KR4)
2003 UY12,16,2446413.729366726,1985-Dec-14 05:30,0.0520018056421992,0.0519949815722805,0.0520086302826184,40.6268908498299,40.6268211402387,< 00:01,22.9,       (2003 UY12)
2010 XQ69,17,2446445.896949783,1986-Jan-15 09:32,0.0487689057481125,0.0487679073935086,0.0487699041587675,13.279960707658,13.2797333088985,00:01,23.3,       (2010 XQ69)
2010 XC15,30,2446450.357724930,1986-Jan-19 20:35,0.0482222672041593,0.0482194476390036,0.0482250868144941,15.753356899208,15.7531630312174,00:01,21.4,       (2010 XC15)
2010 XR69,6,2446451.606601457,1986-Jan-21 02:34,0.0537907761332933,0.046931425180047,0.0616819112066536,16.653387538587,16.6532231332473,7_04:09,25.4,       (2010 XR69)
2012 XS111,25,2446460.582794581,1986-Jan-30 01:59,0.020257218923077,0.0202410290190289,0.020273408838533,26.1289092871016,26.1286310433734,00:01,22.0,       (2012 XS111)
2018 BP1,10,2446463.533773011,1986-Feb-02 00:49,0.0531284491081924,0.0518054783307863,0.125470398548467,15.7711739236593,15.7709981574305,8_05:51,24.6,       (2018 BP1)
137805,218,2446468.154946450,1986-Feb-06 15:43,0.0509287253228364,0.0509267837784038,0.0509306668672863,34.4386186826986,34.4385347142415,< 00:01,16.7,137805 (1999 YK5)
138258,39,2446471.927497745,1986-Feb-10 10:16,0.044141618403408,0.0441397444938397,0.0441434940483218,26.0975201232451,26.0973922800122,< 00:01,19.1,138258 (2000 GD2)
2013 ND15,9,2446486.986725876,1986-Feb-25 11:41,0.0276667775615614,0.0260860895257163,0.123418208036062,19.7329352915496,19.7326655319722,5_14:17,24.1,       (2013 ND15)
2016 RJ20,7,2446520.074429087,1986-Mar-30 13:47,0.0361753977523943,0.0359010411643868,0.0364497724538726,16.0031592164561,16.002904821448,01:41,23.6,       (2016 RJ20)
2001 CP36,18,2446539.429319318,1986-Apr-18 22:18,0.0327946506107825,0.0327885360836744,0.0328007656604856,16.4172049242688,16.4169313812945,00:01,23.7,       (2001 CP36)
2017 BL32,16,2446539.797276787,1986-Apr-19 07:08,0.0536886765851952,0.0536585806572507,0.0537190723072462,25.2510739471487,25.2509653139529,00:24,20.5,       (2017 BL32)
2019 AP6,13,2446541.558465375,1986-Apr-21 01:24,0.0185468665248718,0.0185217271763427,0.0192440564495372,15.4919167232487,15.491404150328,23:44,21.2,       (2019 AP6)
2013 AO27,26,2446566.310619996,1986-May-15 19:27,0.050316599682023,0.0502964442728553,0.0503367552052713,42.8644281653068,42.8643598817395,< 00:01,19.9,       (2013 AO27)
2015 DR215,16,2446627.342168677,1986-Jul-15 20:13,0.0303110969012918,0.0302709743479137,0.0303514186785484,18.5488311519533,18.5485692076005,00:10,20.3,       (2015 DR215)
2015 XQ55,25,2446636.936347867,1986-Jul-25 10:28,0.0300509224072835,0.0299060921635359,0.0301960696457989,30.3212187397228,30.3210571101328,00:11,21.8,       (2015 XQ55)
2008 YZ32,28,2446643.618592967,1986-Aug-01 02:51,0.0405710031561622,0.0405547191895878,0.0405872930525255,22.4429134804063,22.442751735446,00:03,20.1,       (2008 YZ32)
189865,41,2446666.882532985,1986-Aug-24 09:11,0.0522269518462761,0.0522168875027204,0.0522370166804459,47.0758973180783,47.0758374174794,< 00:01,19.3,189865 (2003 NC)
2012 XN55,9,2446705.070060734,1986-Oct-01 13:41,0.0474754576066546,0.047421429804573,0.132695414358206,33.2104955870634,33.2104021798816,5_20:28,23.9,       (2012 XN55)
2014 XU6,11,2446707.179526507,1986-Oct-03 16:19,0.0370778498776758,0.0370759412983654,0.0370797612168119,32.9880586694553,32.98793826192,< 00:01,24.0,       (2014 XU6)
434326,34,2446748.365557768,1986-Nov-13 20:46,0.0342655532174927,0.0342561233586589,0.0342749852973193,22.1051949165571,22.1050004817616,< 00:01,18.4,434326 (2004 JG6)
2017 RQ17,1,2446776.140453239,1986-Dec-11 15:22,0.0217846485151495,0.017930687393566,0.0261575959643038,15.2975288751567,15.2970869399421,1_00:34,27.741,       (2017 RQ17)
2011 UG20,11,2446777.951445922,1986-Dec-13 10:50,0.0321062490100456,0.032092461372204,0.0321200381266917,25.8938469959995,25.8936698466702,00:01,21.4,       (2011 UG20)
511684,98,2446783.695633526,1986-Dec-19 04:42,0.0453133898999019,0.045294772319646,0.0453320156587053,24.3167463249132,24.316612667408,00:02,20.7,511684 (2015 BN509)
267221,99,2446792.849296591,1986-Dec-28 08:23,0.0428894746588558,0.0428867355959796,0.0428922139780348,29.6666244849871,29.6665087389421,< 00:01,19.7,267221 (2001 AD2)
2019 YR6,8,2446801.521534286,1987-Jan-06 00:31,0.0467410804563321,0.0456554230580534,0.0480932453684417,21.9770086319434,21.9768652619501,07:09,21.0,       (2019 YR6)
33342,183,2446802.559241854,1987-Jan-07 01:25,0.0433266852817021,0.0433251179282316,0.0433282526431916,16.361823611443,16.3616158620515,< 00:01,17.9, 33342 (1998 WT24)
2010 KC,7,2446818.391104553,1987-Jan-22 21:23,0.0370523771316258,0.0370516292013681,0.0370531257705617,16.627282542893,16.6270434922349,< 00:01,24.1,       (2010 KC)
164201,125,2446831.534265962,1987-Feb-05 00:49,0.0399339247583851,0.0399333747815082,0.039934474781481,37.0945376269697,37.0944382071894,< 00:01,15.7,164201 (2004 EC)
526898,27,2446833.945946257,1987-Feb-07 10:42,0.044317343394069,0.0443160423904261,0.044318644656824,18.7534445608687,18.7532673577103,00:02,20.6,526898 (2007 HR)
2001 WF49,12,2446877.462317031,1987-Mar-22 23:06,0.0180111608302745,0.0180074698757177,0.0180148523621314,22.4074018091065,22.4070368917632,< 00:01,22.1,       (2001 WF49)
2019 AG7,11,2446880.248367778,1987-Mar-25 17:58,0.049411855447571,0.0328030839515718,0.0731078518375195,15.0845110463039,15.0843134564596,2_18:18,25.5,       (2019 AG7)
199145,77,2446884.891916899,1987-Mar-30 09:24,0.0247860980174934,0.0247857744863608,0.0247864222595634,21.387679601023,21.3874017863609,00:02,18.2,199145 (2005 YY128)
2007 VL243,12,2446897.241153628,1987-Apr-11 17:47,0.0440871862908463,0.0440595488066785,0.0441150403704585,47.3372561144481,47.3371855462489,00:04,17.8,       (2007 VL243)
2016 JJ24,13,2446921.819207532,1987-May-06 07:40,0.0385457966288839,0.0383741954975955,0.038717404424024,20.6436648958671,20.6434798146722,00:17,19.9,       (2016 JJ24)
2015 QM3,34,2446947.329423064,1987-May-31 19:54,0.00970502955130302,0.00967461021799176,0.00973545153438868,21.2538250968913,21.2531110980539,00:03,20.4,       (2015 QM3)
2340,60,2446959.544520114,1987-Jun-13 01:04,0.0522936305298987,0.0522928047903585,0.0522944562703901,21.9816566137335,21.9815284939411,< 00:01,20.2,  2340 Hathor (1976 UA)
2015 EQ,10,2446973.727308823,1987-Jun-27 05:27,0.0452716901350835,0.0376632506067643,0.104572900616734,23.6163373342113,23.6161995859301,4_09:03,26.1,       (2015 EQ)
2012 YK,30,2446978.783879173,1987-Jul-02 06:49,0.0349508378790356,0.0349506980454813,0.0349509777576728,14.801316402502,14.8010317136791,< 00:01,23.0,       (2012 YK)
2001 CP36,18,2446982.315252848,1987-Jul-05 19:34,0.0137564944893446,0.0137481777755908,0.0137648124737137,15.0624680283949,15.0617572560781,00:02,23.7,       (2001 CP36)
2015 BL509,15,2446987.007722692,1987-Jul-10 12:11,0.0268903368749985,0.0268367734187002,0.0269447981748383,44.3508181715208,44.3506946829115,00:07,20.0,       (2015 BL509)
2009 BH2,14,2446990.774914748,1987-Jul-14 06:36,0.0198414978692407,0.0198400336469683,0.0198429984941907,21.0737725586533,21.0734203410478,00:03,22.4,       (2009 BH2)
468540,72,2447019.365815161,1987-Aug-11 20:47,0.02976817826271,0.0297647109457749,0.0297716461020938,35.1763505805111,35.1762099362539,< 00:01,19.4,468540 (2006 MD12)
345705,171,2447058.038136913,1987-Sep-19 12:55,0.0235371215658989,0.0235355592155132,0.0235386843441856,32.3256401614861,32.325446597307,< 00:01,18.5,345705 (2006 VB14)
415713,26,2447059.209362849,1987-Sep-20 17:01,0.0317553472753149,0.031752922276292,0.0317577725348473,12.529366947726,12.5289967918957,00:02,19.9,415713 (1998 XX2)
2018 BM5,5,2447069.711597922,1987-Oct-01 05:05,0.0421313773400268,0.0421288115542457,0.0421339433023857,15.0833121947342,15.0830804418576,< 00:01,27.3,       (2018 BM5)
2017 FU90,7,2447077.349597686,1987-Oct-08 20:23,0.0375443066465467,0.0375188428548644,0.0391183886023914,21.5533187899226,21.55313679144,21:04,25.2,       (2017 FU90)
363027,85,2447127.761358419,1987-Nov-28 06:16,0.0403240406169278,0.0403226944933571,0.0403253867468569,24.9697888503722,24.969642583312,< 00:01,19.5,363027 (1998 ST27)
2019 XB,19,2447143.864924365,1987-Dec-14 08:45,0.0292643613436218,0.0279699190976865,0.044471511196353,17.6755499072419,17.6752651887417,4_12:38,23.6,       (2019 XB)
413577,74,2447144.793042973,1987-Dec-15 07:02,0.0463884977312622,0.046387242545939,0.0463897529172578,23.0473462559413,23.0472085051073,< 00:01,20.3,413577 (2005 UL5)
511600,19,2447145.339259187,1987-Dec-15 20:09,0.0305780703107943,0.0305604579161305,0.0305957695914551,59.3870683829456,59.3869872826366,00:03,16.8,511600 (2015 AZ245)
2013 RG74,8,2447153.100264613,1987-Dec-23 14:24,0.0423529126916139,0.0161312729397188,0.162521651605883,39.1721635861556,39.1720748166453,4_17:13,23.3,       (2013 RG74)
434188,33,2447158.920231288,1987-Dec-29 10:05,0.0416470062814372,0.0416413704638519,0.04165264210143,28.2449315219735,28.2448063229844,< 00:01,18.8,434188 (2003 AD23)
163243,209,2447182.685700787,1988-Jan-22 04:27,0.0384354286990525,0.0384314676174144,0.038439389786819,33.4499455221503,33.4498309714434,< 00:01,16.5,163243 (2002 FB3)
437844,51,2447210.939448158,1988-Feb-19 10:33,0.0333119146212305,0.0333088312796855,0.0333149981008427,19.5181899792072,19.5179634691141,< 00:01,21.4,437844 (1999 MN)
348306,62,2447222.658597977,1988-Mar-02 03:48,0.0386638514282548,0.038658991076008,0.0386687146285064,25.5663213837146,25.5661723954428,00:01,21.5,348306 (2005 AY28)
2012 XA133,21,2447232.369907064,1988-Mar-11 20:53,0.0402219162745084,0.0402045551290345,0.0402393317503408,27.078860425547,27.0787252082914,00:05,20.9,       (2012 XA133)
2012 FL35,21,2447265.941724609,1988-Apr-14 10:36,0.0452521324716176,0.0450629290852427,0.0454413678896221,29.0690190751662,29.0689071170497,00:11,19.7,       (2012 FL35)
2019 VS5,7,2447318.201970647,1988-Jun-05 16:51,0.0506264551534462,0.0494180100838025,0.0518425018021415,12.147457721004,12.1472182430497,18:32,23.1,       (2019 VS5)
1998 SD9,26,2447321.671706035,1988-Jun-09 04:07,0.0531662453717302,0.0531650887588566,0.0531674020090409,23.5621777724326,23.5620602085723,< 00:01,24.0,       (1998 SD9)
2014 YS,13,2447338.412187234,1988-Jun-25 21:54,0.0509965925227331,0.0475619417826041,0.108727445869127,15.9216995823143,15.9215181995299,8_10:51,24.5,       (2014 YS)
322756,40,2447343.840597156,1988-Jul-01 08:10,0.0529287583033047,0.0529283107643802,0.0529292058690122,9.49850366626521,9.49821072269446,< 00:01,19.0,322756 (2001 CK32)
2015 FV118,34,2447352.476376262,1988-Jul-09 23:26,0.00408332822047657,0.00408008497626129,0.00408657536800481,14.2052997263901,14.2027605182633,00:02,21.6,       (2015 FV118)
2009 HU58,16,2447406.064560864,1988-Sep-01 13:33,0.0248959121168486,0.0248833018440774,0.0249085280398565,52.3040845878534,52.3039714882725,< 00:01,19.1,       (2009 HU58)
2006 UL185,22,2447414.006335649,1988-Sep-09 12:09,0.0531088893091074,0.0531061428699851,0.0531116375977925,20.9966435557943,20.9965114844965,00:01,21.1,       (2006 UL185)
2001 CP36,18,2447425.392735300,1988-Sep-20 21:26,0.00434958573314535,0.0043401326174616,0.00435904769594151,14.4761413367381,14.4738021841453,00:03,23.7,       (2001 CP36)
2013 CJ89,16,2447432.027204680,1988-Sep-27 12:39,0.0331641179041091,0.0331240667068624,0.0332041843187744,40.220294681639,40.2201842709623,00:03,19.2,       (2013 CJ89)
234341,69,2447442.272176662,1988-Oct-07 18:32,0.0254543029705356,0.0254535921011573,0.0254550144523445,19.6682907534297,19.6679965826083,< 00:01,18.9,234341 (2001 FZ57)
2008 GD,22,2447447.337713746,1988-Oct-12 20:06,0.0287712578175229,0.0287590399984541,0.0287834758014948,43.8811294082332,43.8810127573299,< 00:01,19.8,       (2008 GD)
2019 AR3,8,2447504.568312261,1988-Dec-09 01:38,0.0498643037288693,0.0491531118407988,0.251219261058101,34.6483299019631,34.6482446601569,9_00:22,22.5,       (2019 AR3)
